#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 09 12 04 10 162  2.5  3.4 99.00 99.00 99.00 999 1020.8  26.3  27.3  20.8 99.0 99.00 
2019 09 12 04 20 169  2.3  3.3 99.00 99.00 99.00 999 1020.7  26.2  27.3  20.6 99.0 99.00 
2019 09 12 04 30 180  1.9  3.0 99.00 99.00 99.00 999 1020.6  26.2  26.6  20.5 99.0 99.00 
2019 09 12 04 40 174  1.6  2.5  1.00  9.09  7.30  61 1020.5  26.2  26.8  20.5 99.0 99.00 
2019 09 12 04 50 169  1.3  2.2 99.00 99.00 99.00 999 1020.5  26.1  26.6  20.5 99.0 99.00 
2019 09 12 05 00 189  1.7  2.3 99.00 99.00 99.00 999 1020.3  26.1  26.8  20.4 99.0 99.00 
2019 09 12 05 10 173  2.8  3.9 99.00 99.00 99.00 999 1020.0  26.1  26.8  20.4 99.0 99.00 
2019 09 12 05 20 161  3.2  4.1 99.00 99.00 99.00 999 1020.0  26.1  26.9  20.7 99.0 99.00 
2019 09 12 05 30 168  2.8  3.6 99.00 99.00 99.00 999 1020.0  26.1  26.8  20.8 99.0 99.00 
2019 09 12 05 40 169  2.5  3.4  0.90 10.00  7.28  69 1019.8  26.0  26.8  20.7 99.0 99.00 
2019 09 12 05 50 178  2.4  3.5 99.00 99.00 99.00 999 1019.8  26.0  26.8  20.8 99.0 99.00 
2019 09 12 06 00 178  2.4  3.3 99.00 99.00 99.00 999 1019.7  26.0  26.6  20.7 99.0 99.00 
2019 09 12 06 10 173  2.1  2.9 99.00 99.00 99.00 999 1019.6  26.0  26.8  20.8 99.0 99.00 
2019 09 12 06 20 203  1.2  2.5 99.00 99.00 99.00 999 1019.7  25.9  26.8  20.8 99.0 99.00 
2019 09 12 06 30 270  0.5  1.3 99.00 99.00 99.00 999 1019.6  25.9  26.9  20.9 99.0 99.00 
2019 09 12 06 40 275  1.2  1.8  0.87  9.09  7.34  65 1019.5  25.9  26.9  21.2 99.0 99.00 
2019 09 12 06 50 286  1.2  1.9 99.00 99.00 99.00 999 1019.6  25.9  27.0  21.6 99.0 99.00 
2019 09 12 07 00 309  1.0  1.4 99.00 99.00 99.00 999 1019.5  25.7  27.0  21.7 99.0 99.00 
2019 09 12 07 10 266  0.2  0.7 99.00 99.00 99.00 999 1019.5  25.6  27.1  21.8 99.0 99.00 
2019 09 12 07 20 209  0.5  0.9 99.00 99.00 99.00 999 1019.2  25.4  27.0  21.9 99.0 99.00 
2019 09 12 07 30 215  0.5  0.9 99.00 99.00 99.00 999 1019.1  25.1  27.1  21.9 99.0 99.00 
2019 09 12 07 40 266  0.4  0.7  0.80 10.00  7.40  65 1019.2  25.1  27.0  22.0 99.0 99.00 
2019 09 12 07 50 306  0.5  1.0 99.00 99.00 99.00 999 1019.1  25.1  27.1  22.2 99.0 99.00 
2019 09 12 08 00 268  0.0  0.5 99.00 99.00 99.00 999 1018.9  24.9  27.1  22.1 99.0 99.00 
2019 09 12 08 10 248  0.1  0.8 99.00 99.00 99.00 999 1018.9  24.9  27.1  22.2 99.0 99.00 
2019 09 12 08 20 274  0.8  1.4 99.00 99.00 99.00 999 1019.0  24.8  27.1  22.2 99.0 99.00 
2019 09 12 08 30 255  0.6  1.1 99.00 99.00 99.00 999 1019.0  24.8  27.2  22.2 99.0 99.00 
2019 09 12 08 40 281  0.9  1.5  0.79  9.09  7.22  60 1019.1  24.7  27.1  22.1 99.0 99.00 
2019 09 12 08 50 283  1.1  1.5 99.00 99.00 99.00 999 1019.2  24.8  27.2  22.2 99.0 99.00 
2019 09 12 09 00 281  1.4  2.1 99.00 99.00 99.00 999 1019.2  24.7  27.2  22.2 99.0 99.00 
2019 09 12 09 10 275  1.3  2.0 99.00 99.00 99.00 999 1019.1  24.6  27.2  22.1 99.0 99.00 
2019 09 12 09 20 268  1.1  1.5 99.00 99.00 99.00 999 1019.2  24.6  27.2  22.0 99.0 99.00 
2019 09 12 09 30 303  1.3  1.9 99.00 99.00 99.00 999 1019.2  24.7  27.2  22.1 99.0 99.00 
2019 09 12 09 40 305  0.8  1.2  0.76  9.09  7.35  64 1019.4  24.7  27.1  22.0 99.0 99.00 
2019 09 12 09 50 306  0.6  1.1 99.00 99.00 99.00 999 1019.5  24.7  27.2  22.0 99.0 99.00 
2019 09 12 10 00 316  0.9  1.7 99.00 99.00 99.00 999 1019.7  24.7  27.2  22.0 99.0 99.00 
2019 09 12 10 10 333  1.0  1.5 99.00 99.00 99.00 999 1019.8  24.7  27.2  22.1 99.0 99.00 
2019 09 12 10 20 336  0.7  1.4 99.00 99.00 99.00 999 1019.7  24.7  27.2  22.1 99.0 99.00 
2019 09 12 10 30 348  0.0  0.0 99.00 99.00 99.00 999 1019.7  24.5  27.2  21.9 99.0 99.00 
2019 09 12 10 40 306  0.0  0.1  0.81 10.00  7.21  72 1019.7  24.4  27.2  21.7 99.0 99.00 
2019 09 12 10 50 262  0.0  0.0 99.00 99.00 99.00 999 1019.7  24.4  27.2  21.6 99.0 99.00 
2019 09 12 11 00 194  0.0  0.2 99.00 99.00 99.00 999 1019.9  24.5  27.2  21.7 99.0 99.00 
2019 09 12 11 10 203  0.2  0.6 99.00 99.00 99.00 999 1020.1  24.7  27.2  21.8 99.0 99.00 
2019 09 12 11 20 258  0.4  0.8 99.00 99.00 99.00 999 1020.2  24.9  27.2  21.8 99.0 99.00 
2019 09 12 11 30 281  0.6  1.1 99.00 99.00 99.00 999 1020.4  25.1  27.2  21.8 99.0 99.00 
2019 09 12 11 40 260  0.4  0.9  0.79 10.00  7.38  65 1020.4  25.2  27.2  21.8 99.0 99.00 
2019 09 12 11 50 269  0.8  1.2 99.00 99.00 99.00 999 1020.6  25.3  27.2  21.9 99.0 99.00 
2019 09 12 12 00 297  1.0  1.4 99.00 99.00 99.00 999 1020.8  25.2  27.2  21.8 99.0 99.00 
2019 09 12 12 10 299  1.0  1.7 99.00 99.00 99.00 999 1020.9  25.3  27.1  22.1 99.0 99.00 
2019 09 12 12 20 294  1.5  2.0 99.00 99.00 99.00 999 1020.8  25.1  27.2  22.1 99.0 99.00 
2019 09 12 12 30 302  1.3  1.8 99.00 99.00 99.00 999 1020.9  25.0  27.2  21.9 99.0 99.00 
2019 09 12 12 40 313  1.4  1.9  0.75 10.00  7.03  75 1021.0  25.0  27.2  21.9 99.0 99.00 
2019 09 12 12 50 310  1.3  1.7 99.00 99.00 99.00 999 1021.1  25.2  27.2  22.0 99.0 99.00 
2019 09 12 13 00 306  1.1  1.7 99.00 99.00 99.00 999 1021.1  25.2  27.2  21.8 99.0 99.00 
2019 09 12 13 10 279  1.1  1.7 99.00 99.00 99.00 999 1021.1  25.4  27.2  21.8 99.0 99.00 
2019 09 12 13 20 282  1.4  1.9 99.00 99.00 99.00 999 1021.2  25.5  27.2  21.9 99.0 99.00 
2019 09 12 13 30 269  1.2  1.8 99.00 99.00 99.00 999 1021.2  25.5  27.2  21.9 99.0 99.00 
2019 09 12 13 40 258  1.1  1.7  0.77  9.09  7.01  82 1021.1  25.6  27.2  21.8 99.0 99.00 
2019 09 12 13 50 235  0.7  1.4 99.00 99.00 99.00 999 1021.1  25.8  27.2  21.9 99.0 99.00 
2019 09 12 14 00 264  1.2  1.9 99.00 99.00 99.00 999 1021.2  25.8  27.3  21.8 99.0 99.00 
2019 09 12 14 10 265  1.5  2.2 99.00 99.00 99.00 999 1021.3  25.7  27.3  21.7 99.0 99.00 
2019 09 12 14 20 268  1.7  2.4 99.00 99.00 99.00 999 1021.3  25.8  27.3  21.9 99.0 99.00 
2019 09 12 14 30 256  1.5  2.2 99.00 99.00 99.00 999 1021.2  25.7  27.3  21.8 99.0 99.00 
2019 09 12 14 40 236  1.5  2.2  0.69 10.00  6.60  89 1021.1  25.7  27.2  21.7 99.0 99.00 
2019 09 12 14 50 225  1.7  2.4 99.00 99.00 99.00 999 1021.1  25.9  27.3  21.9 99.0 99.00 
2019 09 12 15 00 214  1.9  2.9 99.00 99.00 99.00 999 1021.0  25.9  27.3  21.9 99.0 99.00 
2019 09 12 15 10 211  2.1  3.0 99.00 99.00 99.00 999 1020.9  25.8  27.3  21.7 99.0 99.00 
2019 09 12 15 20 206  2.3  3.2 99.00 99.00 99.00 999 1020.8  25.9  26.3  21.7 99.0 99.00 
2019 09 12 15 30 195  3.2  4.5 99.00 99.00 99.00 999 1020.6  25.8  26.3  21.5 99.0 99.00 
2019 09 12 15 40 190  3.8  4.7  0.76  9.09  6.85  95 1020.6  25.9  25.4  21.3 99.0 99.00 
2019 09 12 15 50 193  3.7  4.7 99.00 99.00 99.00 999 1020.6  26.0  24.9  21.8 99.0 99.00 
2019 09 12 16 00 195  3.5  4.5 99.00 99.00 99.00 999 1020.6  25.9  25.1  21.9 99.0 99.00 
2019 09 12 16 10 197  3.0  3.8 99.00 99.00 99.00 999 1020.7  25.9  25.2  21.8 99.0 99.00 
2019 09 12 16 20 208  3.0  4.0 99.00 99.00 99.00 999 1020.7  25.9  25.3  21.7 99.0 99.00 
2019 09 12 16 30 221  2.6  3.4 99.00 99.00 99.00 999 1020.8  26.0  25.3  22.0 99.0 99.00 
2019 09 12 16 40 235  2.5  3.2  0.70  9.09  6.67  81 1020.7  26.0  25.5  21.9 99.0 99.00 
2019 09 12 16 50 231  2.5  3.2 99.00 99.00 99.00 999 1020.6  26.0  25.5  21.9 99.0 99.00 
2019 09 12 17 00 221  2.5  3.3 99.00 99.00 99.00 999 1020.4  26.0  25.5  21.9 99.0 99.00 
2019 09 12 17 10 222  2.8  3.3 99.00 99.00 99.00 999 1020.4  26.0  25.6  21.8 99.0 99.00 
2019 09 12 17 20 233  2.6  3.4 99.00 99.00 99.00 999 1020.3  26.0  25.5  21.8 99.0 99.00 
2019 09 12 17 30 233  2.8  3.7 99.00 99.00 99.00 999 1020.1  26.0  25.7  21.6 99.0 99.00 
2019 09 12 17 40 241  2.7  3.7  0.68  9.09  6.42  72 1020.1  26.0  25.7  21.4 99.0 99.00 
2019 09 12 17 50 237  2.9  3.6 99.00 99.00 99.00 999 1019.9  26.1  25.7  21.4 99.0 99.00 
2019 09 12 18 00 245  2.9  3.7 99.00 99.00 99.00 999 1019.8  26.1  25.8  21.7 99.0 99.00 
2019 09 12 18 10 250  2.9  3.7 99.00 99.00 99.00 999 1019.6  26.1  25.8  21.8 99.0 99.00 
2019 09 12 18 20 252  2.8  3.8 99.00 99.00 99.00 999 1019.6  26.0  25.9  21.7 99.0 99.00 
2019 09 12 18 30 253  2.7  3.4 99.00 99.00 99.00 999 1019.5  26.0  26.0  21.8 99.0 99.00 
2019 09 12 18 40 250  2.7  3.6  0.68  9.09  6.70  87 1019.4  26.1  25.8  21.9 99.0 99.00 
2019 09 12 18 50 242  2.8  3.7 99.00 99.00 99.00 999 1019.3  26.0  25.8  21.8 99.0 99.00 
2019 09 12 19 00 250  2.7  3.6 99.00 99.00 99.00 999 1019.3  26.0  25.8  21.8 99.0 99.00 
2019 09 12 19 10 242  2.6  3.4 99.00 99.00 99.00 999 1019.0  26.1  25.8  22.0 99.0 99.00 
2019 09 12 19 20 235  2.7  3.4 99.00 99.00 99.00 999 1018.9  26.0  25.8  21.9 99.0 99.00 
2019 09 12 19 30 238  2.5  3.2 99.00 99.00 99.00 999 1019.0  26.0  25.9  21.8 99.0 99.00 
2019 09 12 19 40 238  2.6  3.3  0.67  9.09  6.81  84 1018.9  26.1  25.9  21.8 99.0 99.00 
2019 09 12 19 50 236  2.9  3.4 99.00 99.00 99.00 999 1018.8  26.1  25.9  21.9 99.0 99.00 
2019 09 12 20 00 232  2.8  3.5 99.00 99.00 99.00 999 1018.8  26.1  25.8  21.9 99.0 99.00 
2019 09 12 20 10 238  2.9  3.4 99.00 99.00 99.00 999 1018.8  26.1  25.8  21.8 99.0 99.00 
2019 09 12 20 20 237  2.8  3.6 99.00 99.00 99.00 999 1018.7  26.1  25.9  21.7 99.0 99.00 
2019 09 12 20 30 242  2.5  3.3 99.00 99.00 99.00 999 1018.7  26.2  25.7  21.9 99.0 99.00 
2019 09 12 20 40 251  2.3  3.1  0.70  9.09  6.87  90 1018.7  26.2  25.7  21.7 99.0 99.00 
2019 09 12 20 50 260  2.3  3.0 99.00 99.00 99.00 999 1018.7  26.4  25.7  22.0 99.0 99.00 
2019 09 12 21 00 279  2.3  2.9 99.00 99.00 99.00 999 1018.7  26.3  25.8  22.3 99.0 99.00 
2019 09 12 21 10 283  2.1  2.7 99.00 99.00 99.00 999 1018.7  26.1  26.0  22.3 99.0 99.00 
2019 09 12 21 20 271  1.8  2.7 99.00 99.00 99.00 999 1018.7  26.1  25.9  22.3 99.0 99.00 
2019 09 12 21 30 266  1.7  2.2 99.00 99.00 99.00 999 1018.6  26.1  25.9  22.3 99.0 99.00 
2019 09 12 21 40 255  1.7  2.3  0.67  9.09  6.85  87 1018.6  26.1  25.8  22.2 99.0 99.00 
2019 09 12 21 50 256  1.5  2.0 99.00 99.00 99.00 999 1018.6  26.2  25.9  22.3 99.0 99.00 
2019 09 12 22 00 240  1.8  2.3 99.00 99.00 99.00 999 1018.7  26.2  25.9  22.3 99.0 99.00 
2019 09 12 22 10 234  1.9  2.3 99.00 99.00 99.00 999 1018.7  26.1  25.9  22.3 99.0 99.00 
2019 09 12 22 20 231  1.8  2.4 99.00 99.00 99.00 999 1018.7  26.1  25.8  22.4 99.0 99.00 
2019 09 12 22 30 236  1.8  2.3 99.00 99.00 99.00 999 1018.7  26.0  25.7  22.4 99.0 99.00 
2019 09 12 22 40 235  1.9  2.3  0.66  9.09  6.38  92 1018.6  26.0  25.7  22.4 99.0 99.00 
2019 09 12 22 50 233  1.8  2.2 99.00 99.00 99.00 999 1018.6  25.9  25.6  22.4 99.0 99.00 
2019 09 12 23 00 237  1.9  2.4 99.00 99.00 99.00 999 1018.5  25.9  25.6  22.5 99.0 99.00 
2019 09 12 23 10 238  1.9  2.4 99.00 99.00 99.00 999 1018.4  25.8  25.6  22.6 99.0 99.00 
2019 09 12 23 20 255  1.8  2.3 99.00 99.00 99.00 999 1018.5  25.7  25.7  22.6 99.0 99.00 
2019 09 12 23 30 260  1.8  2.4 99.00 99.00 99.00 999 1018.5  25.7  25.7  22.7 99.0 99.00 
2019 09 12 23 40 261  1.9  2.3  0.67  9.09  6.49  99 1018.7  25.6  25.7  22.7 99.0 99.00 
2019 09 12 23 50 262  1.8  2.3 99.00 99.00 99.00 999 1018.8  25.6  25.6  22.7 99.0 99.00 
2019 09 13 00 00 263  1.6  2.1 99.00 99.00 99.00 999 1018.9  25.6  25.6  22.8 99.0 99.00 
2019 09 13 00 10 267  1.5  2.0 99.00 99.00 99.00 999 1019.0  25.6  25.6  22.9 99.0 99.00 
2019 09 13 00 20 265  1.2  1.7 99.00 99.00 99.00 999 1019.0  25.5  25.6  22.8 99.0 99.00 
2019 09 13 00 30 238  1.1  1.6 99.00 99.00 99.00 999 1019.2  25.5  25.6  22.8 99.0 99.00 
2019 09 13 00 40 224  1.2  1.6  0.65  9.09  6.53 112 1019.2  25.6  25.5  23.0 99.0 99.00 
2019 09 13 00 50 215  1.3  1.7 99.00 99.00 99.00 999 1019.3  25.5  25.5  23.0 99.0 99.00 
2019 09 13 01 00 202  1.3  1.6 99.00 99.00 99.00 999 1019.3  25.5  25.5  23.1 99.0 99.00 
2019 09 13 01 10 193  1.1  1.4 99.00 99.00 99.00 999 1019.5  25.5  25.4  23.1 99.0 99.00 
2019 09 13 01 20 180  0.9  1.4 99.00 99.00 99.00 999 1019.6  25.5  25.4  23.1 99.0 99.00 
2019 09 13 01 30 180  1.1  1.5 99.00 99.00 99.00 999 1019.5  25.5  25.4  23.2 99.0 99.00 
2019 09 13 01 40 167  1.3  1.7  0.66  9.09  6.45 103 1019.5  25.4  25.4  23.2 99.0 99.00 
2019 09 13 01 50 166  1.7  2.3 99.00 99.00 99.00 999 1019.5  25.5  25.6  23.4 99.0 99.00 
2019 09 13 02 00 168  2.2  2.9 99.00 99.00 99.00 999 1019.5  25.5  25.7  23.5 99.0 99.00 
2019 09 13 02 10 167  2.4  3.2 99.00 99.00 99.00 999 1019.6  25.5  25.8  23.6 99.0 99.00 
2019 09 13 02 20 174  2.4  2.9 99.00 99.00 99.00 999 1019.5  25.5  25.8  23.6 99.0 99.00 
2019 09 13 02 30 174  2.6  3.4 99.00 99.00 99.00 999 1019.4  25.6  25.7  23.7 99.0 99.00 
2019 09 13 02 40 179  3.2  4.4  0.59  8.33  6.07 102 1019.3  25.7  25.5  23.9 99.0 99.00 
2019 09 13 02 50 191  3.6  4.4 99.00 99.00 99.00 999 1019.3  25.8  25.5  23.8 99.0 99.00 
2019 09 13 03 00 191  3.7  4.4 99.00 99.00 99.00 999 1019.3  25.9  25.4  23.8 99.0 99.00 
2019 09 13 03 10 195  3.6  4.4 99.00 99.00 99.00 999 1019.2  25.9  25.4  23.8 99.0 99.00 
2019 09 13 03 20 202  3.5  4.5 99.00 99.00 99.00 999 1019.1  25.9  25.3  23.8 99.0 99.00 
2019 09 13 03 30 207  3.5  4.4 99.00 99.00 99.00 999 1019.1  25.9  25.3  23.8 99.0 99.00 
2019 09 13 03 40 209  3.3  4.0  0.62  9.09  5.81 102 1019.1  25.8  25.3  23.8 99.0 99.00 
2019 09 13 03 50 209  3.3  3.8 99.00 99.00 99.00 999 1019.2  25.8  25.3  23.8 99.0 99.00 
2019 09 13 04 00 210  3.2  3.9 99.00 99.00 99.00 999 1019.2  25.8  25.2  23.8 99.0 99.00 
2019 09 13 04 10 208  3.2  3.9 99.00 99.00 99.00 999 1019.1  25.8  25.3  23.8 99.0 99.00 
2019 09 13 04 20 213  2.7  3.3 99.00 99.00 99.00 999 1019.2  25.8  25.2  23.7 99.0 99.00 
2019 09 13 04 30 211  2.5  3.0 99.00 99.00 99.00 999 1019.2  25.8  25.3  23.8 99.0 99.00 
2019 09 13 04 40 212  2.5  3.1  0.61  9.09  5.60 101 1019.3  25.8  25.3  23.8 99.0 99.00 
2019 09 13 04 50 221  2.1  2.7 99.00 99.00 99.00 999 1019.3  25.8  25.3  23.8 99.0 99.00 
2019 09 13 05 00 226  2.0  2.7 99.00 99.00 99.00 999 1019.3  25.8  25.4  23.9 99.0 99.00 
2019 09 13 05 10 226  1.9  2.5 99.00 99.00 99.00 999 1019.3  25.8  25.4  23.9 99.0 99.00 
2019 09 13 05 20 227  2.0  2.6 99.00 99.00 99.00 999 1019.4  25.7  25.4  23.9 99.0 99.00 
2019 09 13 05 30 229  2.1  2.6 99.00 99.00 99.00 999 1019.4  25.7  25.4  23.9 99.0 99.00 
2019 09 13 05 40 236  2.0  2.6  0.61  9.09  5.20  71 1019.4  25.8  25.4  24.0 99.0 99.00 
2019 09 13 05 50 235  2.0  2.4 99.00 99.00 99.00 999 1019.3  25.7  25.4  24.0 99.0 99.00 
2019 09 13 06 00 218  2.0  2.5 99.00 99.00 99.00 999 1019.1  25.7  25.4  24.0 99.0 99.00 
2019 09 13 06 10 215  2.2  2.6 99.00 99.00 99.00 999 1019.0  25.7  25.4  24.1 99.0 99.00 
2019 09 13 06 20 216  2.2  2.5 99.00 99.00 99.00 999 1019.0  25.6  25.4  24.0 99.0 99.00 
2019 09 13 06 30 210  2.1  2.6 99.00 99.00 99.00 999 1018.9  25.7  25.4  24.1 99.0 99.00 
2019 09 13 06 40 213  2.2  2.8  0.65  9.09  5.86  97 1018.9  25.7  25.4  24.1 99.0 99.00 
2019 09 13 06 50 221  2.4  2.8 99.00 99.00 99.00 999 1018.9  25.7  25.4  24.1 99.0 99.00 
2019 09 13 07 00 221  2.2  2.6 99.00 99.00 99.00 999 1019.0  25.7  25.3  24.1 99.0 99.00 
2019 09 13 07 10 238  2.3  2.7 99.00 99.00 99.00 999 1019.0  25.7  25.3  24.1 99.0 99.00 
2019 09 13 07 20 256  2.0  2.7 99.00 99.00 99.00 999 1019.0  25.7  25.3  24.2 99.0 99.00 
2019 09 13 07 30 262  1.9  2.4 99.00 99.00 99.00 999 1018.9  25.6  25.3  24.2 99.0 99.00 
2019 09 13 07 40 248  1.8  2.3  0.64 10.00  5.63 101 1019.0  25.6  25.3  24.2 99.0 99.00 
2019 09 13 07 50 259  2.0  2.4 99.00 99.00 99.00 999 1019.0  25.6  25.3  24.3 99.0 99.00 
2019 09 13 08 00 268  2.3  2.9 99.00 99.00 99.00 999 1019.2  25.5  25.3  24.2 99.0 99.00 
2019 09 13 08 10 276  2.6  3.3 99.00 99.00 99.00 999 1019.4  25.5  25.3  24.2 99.0 99.00 
2019 09 13 08 20 280  2.5  3.3 99.00 99.00 99.00 999 1019.5  25.4  25.3  24.1 99.0 99.00 
2019 09 13 08 30 288  2.4  3.2 99.00 99.00 99.00 999 1019.8  25.5  25.3  24.2 99.0 99.00 
2019 09 13 08 40 300  2.8  3.4  0.65  9.09  5.65 115 1019.9  25.5  25.3  24.2 99.0 99.00 
2019 09 13 08 50 306  2.3  3.3 99.00 99.00 99.00 999 1020.0  25.5  25.3  24.2 99.0 99.00 
2019 09 13 09 00 304  2.5  3.0 99.00 99.00 99.00 999 1020.0  25.5  25.3  24.2 99.0 99.00 
2019 09 13 09 10 299  2.8  3.5 99.00 99.00 99.00 999 1020.0  25.4  25.3  24.1 99.0 99.00 
2019 09 13 09 20 295  2.6  3.3 99.00 99.00 99.00 999 1020.0  25.4  25.3  24.1 99.0 99.00 
2019 09 13 09 30 300  2.4  3.2 99.00 99.00 99.00 999 1020.0  25.4  25.3  24.1 99.0 99.00 
2019 09 13 09 40 278  1.5  2.1  0.65  6.67  5.84 148 1019.9  25.4  25.3  24.1 99.0 99.00 
2019 09 13 09 50 281  1.9  2.4 99.00 99.00 99.00 999 1020.1  25.4  25.3  24.0 99.0 99.00 
2019 09 13 10 00 291  1.8  2.2 99.00 99.00 99.00 999 1020.1  25.5  25.2  24.1 99.0 99.00 
2019 09 13 10 10 302  2.1  2.6 99.00 99.00 99.00 999 1020.3  25.5  25.3  24.1 99.0 99.00 
2019 09 13 10 20 308  2.0  2.7 99.00 99.00 99.00 999 1020.2  25.5  25.3  24.1 99.0 99.00 
2019 09 13 10 30 285  1.9  2.4 99.00 99.00 99.00 999 1020.2  25.5  25.3  24.1 99.0 99.00 
2019 09 13 10 40 299  1.9  2.7  0.68  9.09  5.82 112 1020.3  25.5  25.3  24.1 99.0 99.00 
2019 09 13 10 50 287  1.4  2.0 99.00 99.00 99.00 999 1020.3  25.6  25.3  24.2 99.0 99.00 
2019 09 13 11 00 295  1.5  2.5 99.00 99.00 99.00 999 1020.5  25.6  25.3  24.2 99.0 99.00 
2019 09 13 11 10 309  1.9  2.5 99.00 99.00 99.00 999 1020.6  25.7  25.3  24.4 99.0 99.00 
2019 09 13 11 20 314  2.3  2.8 99.00 99.00 99.00 999 1020.8  25.7  25.3  24.5 99.0 99.00 
2019 09 13 11 30 318  2.5  3.0 99.00 99.00 99.00 999 1020.7  25.7  25.3  24.5 99.0 99.00 
2019 09 13 11 40 318  2.5  3.1  0.71  6.25  5.74 150 1020.7  25.7  25.3  24.4 99.0 99.00 
2019 09 13 11 50 323  2.6  3.5 99.00 99.00 99.00 999 1020.7  25.7  25.3  24.3 99.0 99.00 
2019 09 13 12 00 327  2.0  3.0 99.00 99.00 99.00 999 1020.8  25.9  25.3  24.6 99.0 99.00 
2019 09 13 12 10 309  0.9  1.3 99.00 99.00 99.00 999 1020.9  25.9  25.3  24.6 99.0 99.00 
2019 09 13 12 20 318  1.7  2.3 99.00 99.00 99.00 999 1020.9  25.9  25.3  24.6 99.0 99.00 
2019 09 13 12 30 327  1.6  2.0 99.00 99.00 99.00 999 1021.1  25.8  25.3  24.6 99.0 99.00 
2019 09 13 12 40 324  1.4  2.0  0.66  6.25  5.81 142 1021.2  25.9  25.3  24.7 99.0 99.00 
2019 09 13 12 50 330  1.3  1.8 99.00 99.00 99.00 999 1021.3  25.8  25.3  24.5 99.0 99.00 
2019 09 13 13 00 340  1.9  2.4 99.00 99.00 99.00 999 1021.3  25.8  25.3  24.4 99.0 99.00 
2019 09 13 13 10  14  1.2  2.1 99.00 99.00 99.00 999 1021.3  25.9  25.3  24.4 99.0 99.00 
2019 09 13 13 20   6  1.1  1.7 99.00 99.00 99.00 999 1021.6  26.0  25.3  24.4 99.0 99.00 
2019 09 13 13 30   7  1.4  1.9 99.00 99.00 99.00 999 1021.8  26.1  25.3  24.5 99.0 99.00 
2019 09 13 13 40 359  1.9  3.0  0.72  9.09  5.95 104 1022.0  26.1  25.3  24.5 99.0 99.00 
2019 09 13 13 50   5  2.8  3.8 99.00 99.00 99.00 999 1022.0  26.1  25.3  24.6 99.0 99.00 
2019 09 13 14 00  26  3.7  4.5 99.00 99.00 99.00 999 1022.0  26.1  25.4  24.7 99.0 99.00 
2019 09 13 14 10  34  3.3  4.4 99.00 99.00 99.00 999 1022.1  26.0  25.4  24.7 99.0 99.00 
2019 09 13 14 20  36  3.8  4.5 99.00 99.00 99.00 999 1022.2  26.0  25.4  24.7 99.0 99.00 
2019 09 13 14 30  37  3.8  4.6 99.00 99.00 99.00 999 1022.2  25.9  25.5  24.7 99.0 99.00 
2019 09 13 14 40  43  3.2  4.1  0.69 10.00  6.16 115 1022.3  25.9  25.5  24.6 99.0 99.00 
2019 09 13 14 50  42  2.7  3.4 99.00 99.00 99.00 999 1022.4  25.9  25.4  24.6 99.0 99.00 
2019 09 13 15 00  49  2.8  3.8 99.00 99.00 99.00 999 1022.3  26.0  25.6  24.6 99.0 99.00 
2019 09 13 15 10  57  2.8  3.4 99.00 99.00 99.00 999 1022.2  26.0  25.5  24.6 99.0 99.00 
2019 09 13 15 20  50  3.0  3.8 99.00 99.00 99.00 999 1022.3  26.1  25.5  24.7 99.0 99.00 
2019 09 13 15 30  46  3.2  4.1 99.00 99.00 99.00 999 1022.5  26.1  25.4  24.7 99.0 99.00 
2019 09 13 15 40  43  3.8  4.6  0.70  6.25  5.88 166 1022.5  26.1  25.5  24.7 99.0 99.00 
2019 09 13 15 50  46  3.0  4.1 99.00 99.00 99.00 999 1022.4  26.1  25.5  24.8 99.0 99.00 
2019 09 13 16 00  35  2.6  4.0 99.00 99.00 99.00 999 1022.5  26.1  25.5  24.8 99.0 99.00 
2019 09 13 16 10  24  4.0  5.3 99.00 99.00 99.00 999 1022.6  26.2  25.4  24.9 99.0 99.00 
2019 09 13 16 20  26  5.2  6.6 99.00 99.00 99.00 999 1022.5  26.1  25.5  24.9 99.0 99.00 
2019 09 13 16 30  24  4.7  5.5 99.00 99.00 99.00 999 1022.5  26.1  25.5  25.0 99.0 99.00 
2019 09 13 16 40  27  4.9  6.1  0.69  9.09  4.89  94 1022.5  26.1  25.5  25.0 99.0 99.00 
2019 09 13 16 50  27  4.6  5.9 99.00 99.00 99.00 999 1022.4  26.1  25.5  25.0 99.0 99.00 
2019 09 13 17 00  33  5.7  7.2 99.00 99.00 99.00 999 1022.4  25.4  25.5  24.0 99.0 99.00 
2019 09 13 17 10  44  5.2  6.1 99.00 99.00 99.00 999 1022.3  25.5  25.5  23.9 99.0 99.00 
2019 09 13 17 20  48  5.0  5.8 99.00 99.00 99.00 999 1022.2  25.8  25.5  24.0 99.0 99.00 
2019 09 13 17 30  50  5.1  6.3 99.00 99.00 99.00 999 1022.3  25.9  25.5  24.0 99.0 99.00 
2019 09 13 17 40  50  5.0  6.1  0.72  9.09  4.80 119 1022.3  26.1  25.5  24.1 99.0 99.00 
2019 09 13 17 50  46  5.6  7.6 99.00 99.00 99.00 999 1022.5  26.2  25.6  24.1 99.0 99.00 
